table_name,column_name,column_description,注释,Annotation,
LC_IndFinIndicators,DebtAssetsRatio,资产负债率(%),∑期末总负债 / ∑期末总资产,Total liabilities at the end of the period / Total assets at the end of the period,
LC_IndFinIndicators,NetTangibleAssetsTA,有形资产净值/总资产(%),（归母股东权益-（无形资产+开发支出+商誉+长期待摊费用+递延所得税资产）） / 总资产，金融企业不适用,"(Mother company's shareholders' equity - (intangible assets + development expenses + goodwill + long-term deferred expenses + deferred tax assets)) / total assets, not applicable to financial enterprises",
LC_IndFinIndicators,OutInvestOwnersEquity,对外投资/所有者权益(%),∑（交易性金融资产+可供出售金融资产+持有至到期投资+长期股权投资+债权投资+其他债权投资+其他权益工具投资） / ∑所有者权益合计,The sum of (trading financial assets + available-for-sale financial assets + held-to-maturity investments + long-term equity investments + debt investments + other debt investments + other equity instrument investments) divided by the sum of total owners' equity.,
LC_IndFinIndicators,AdvanceReceToTOR,预收账款/营业收入TTM(%),,,
LC_IndFinIndicators,AccountReceToTOR,应收账款/营业收入TTM(%),,,
LC_IndFinIndicators,InsertTime,发布时间,,,
LC_IndFinIndicators,UpdateTime,修改时间,,,
LC_IndFinIndicators,JSID,JSID,,,
LC_COConcept,ID,ID,,,
LC_COConcept,InnerCode,证券内部编码,证券内部编码（InnerCode）：与“证券主表（SecuMain）”中的“证券内部编码（InnerCode）”关联，得到证券的交易代码、简称等。,"Security Internal Code (InnerCode): Associated with the ""Security Main Table (SecuMain)"" ""Security Internal Code (InnerCode)"", to obtain the security's trading code, abbreviation, etc.",
LC_COConcept,ConceptCode,概念代码,概念代码(ConceptCode)：与“概念板块表(LC_ConceptList)”中的“概念代码(ConceptCode)”关联，得到所属概念的信息。,"Concept Code: Associated with the ""Concept Code"" in the ""LC_ConceptList"" to obtain information of the所属 concept.",
LC_COConcept,InDate,调入日期,,,
LC_COConcept,OutDate,调出日期,,,
LC_COConcept,IndiState,所属状态,所属状态(IndiState)，该字段固定以下常量：1-正常，0-终止。,"Belonging status (IndiState), this field is fixed with the following constants: 1-normal, 0-termination.",
LC_COConcept,Remark,备注,备注(Remark):字段解释了该成分股属于此概念的原因及逻辑。,Remark: The field explains the reason and logic why the component stock belongs to this concept.,
LC_COConcept,InfoPublDate,信息发布日期,,,
LC_COConcept,UpdateTime,更新时间,,,
LC_COConcept,JSID,JSID,,,
LC_ConceptList,ID,ID,,,
LC_ConceptList,ClassCode,所属1级概念代码,,,
LC_ConceptList,ClassName,所属1级概念名称,,,
LC_ConceptList,SubclassCode,所属2级概念代码,,,
LC_ConceptList,SubclassName,所属2级概念名称,,,
LC_ConceptList,ConceptCode,所属概念板块编码,,,
LC_ConceptList,ConceptName,概念名称,,,
LC_ConceptList,BeginDate,起始日期,,,
LC_ConceptList,EndDate,日期,,,
LC_ConceptList,ConceptState,所属状态,所属状态(ConceptState)，该字段固定以下常量：1-正常，0-终止。,"Belonging state (ConceptState), this field is fixed with the following constants: 1-normal, 0-termination.",
LC_ConceptList,Remark,备注,,,
LC_ConceptList,InfoPublDate,信息发布日期,,,
LC_ConceptList,UpdateTime,更新时间,,,
LC_ConceptList,JSID,JSID,,,
LC_ConceptList,ConceptEngName,概念英文名称,,,
LC_SuppCustDetail,ID,ID,,,
LC_SuppCustDetail,InfoPublDate,信息发布日期,,,
LC_SuppCustDetail,CompanyCode,公司代码,公司代码（CompanyCode）：与“证券主表（SecuMain）”中的“公司代码（CompanyCode）”关联，得到A股上市公司的交易代码、简称等。,"Company Code: Associated with the ""Company Code"" in ""SecuMain"", obtaining the trading code and abbreviation of A-share listed companies.",
LC_SuppCustDetail,InfoSource,信息来源,,,
LC_SuppCustDetail,InfoSourceCode,信息来源编码,"信息来源编码(InfoSourceCode)与(CT_SystemConst)表中的DM字段关联，令LB = 2181 AND DM IN (110101,110102,120102,120103,120106,120205,130102,130103,130104,130106,130107,130111)，得到信息来源编码的具体描述：110101-定期报告:年度报告，110102-定期报告:半年度报告，120102-临时公告:年度报告(更正后)，120103-临时公告:半年度报告(更正后)，120106-临时公告:公开转让说明书(更正后)，120205-临时公告:其他，130102-发行上市书:招股说明书(申报稿)，130103-发行上市书:招股意向书，130104-发行上市书:上市公告书，130106-发行上市书:招股说明书，130107-发行上市书:公开转让说明书，130111-发行上市书:其他。","The InfoSourceCode is associated with the DM field in the CT_SystemConst table, where LB = 2181 AND DM IN (110101,110102,120102,120103,120106,120205,130102,130103,130104,130106,130107,130111), resulting in the specific description of the InfoSourceCode: 110101-Periodic Report: Annual Report, 110102-Periodic Report: Semi-annual Report, 120102-Interim Announcement: Annual Report (Corrected), 120103-Interim Announcement: Semi-annual Report (Corrected), 120106-Interim Announcement: Prospectus for Public Transfer (Corrected), 120205-Interim Announcement: Other, 130102-Issue Prospectus: Prospectus (Application Draft), 130103-Issue Prospectus: Preliminary Prospectus, 130104-Issue Prospectus: Listing Notice, 130106-Issue Prospectus: Prospectus, 130107-Issue Prospectus: Prospectus for Public Transfer, 130111-Issue Prospectus: Other.",
LC_SuppCustDetail,EndDate,截止日期,,,
LC_SuppCustDetail,RelationType,关系所属类型,"关系类型(RelationType)与(CT_SystemConst)表中的DM字段关联，令LB = 1590 AND DM IN (4,6)，得到关系类型的具体描述：4-客户，6-供应商。","The relation type (RelationType) is associated with the DM field in the (CT_SystemConst) table, with LB = 1590 AND DM IN (4,6), resulting in the specific description of the relation type: 4-Customer, 6-Supplier.",
LC_SuppCustDetail,SerialNumber,序号,序号(SerialNumber)：999表示前5大客户、前5大供应商的合计值；990表示前5大客户、前5大供应商关联方合计值,Serial Number: 999 indicates the total value of the top 5 customers and the top 5 suppliers; 990 indicates the total value of the related parties of the top 5 customers and the top 5 suppliers.,
LC_SuppCustDetail,RelatedPartyName,关联企业名称,,,
LC_SuppCustDetail,RelatedPartyCode,供应商/客户代码,供应商/客户代码(RelatedPartyCode)：与“机构基本资料（LC_InstiArchive）”中的“企业编号（CompanyCode）”关联，得到所属公司的基础信息。,"Supplier/Customer Code (RelatedPartyCode): Associated with the ""Company Code (CompanyCode)"" in ""Institution Basic Information (LC_InstiArchive)"", to obtain the basic information of the affiliated company.",
LC_SuppCustDetail,RelatedPartyAttribute,供应商/客户属性,供应商/客户属性(RelatedPartyAttribute)与(CT_SystemConst)表中的DM字段关联，令LB = 1783，得到供应商/客户属性的具体描述：1-自然人，2-企业，3-证券品种，99-其他。,"The supplier/customer attribute (RelatedPartyAttribute) is associated with the DM field in the (CT_SystemConst) table, setting LB to 1783 yields the specific description of the supplier/customer attribute: 1 - Natural person, 2 - Enterprise, 3 - Securities type, 99 - Other.",
LC_SuppCustDetail,TargetName,交易标的名称,,,
LC_SuppCustDetail,TargetCode,交易标的代码,,,
LC_SuppCustDetail,TradingValue,交易金额(元),,,
LC_SuppCustDetail,Ratio,占比,,,
LC_SuppCustDetail,Remark,备注,,,
LC_SuppCustDetail,InsertTime,发布时间,,,
LC_SuppCustDetail,UpdateTime,修改时间,,,
LC_SuppCustDetail,JSID,JSID,,,
LC_SHTypeClassifi,ID,ID,,,
LC_SHTypeClassifi,SHID,股东代码,当SHAttribute=2时，关联“企业码表（EP_CompanyMain）”的“企业编号（CompanyCode）”关联，获取企业的基本信息； 当SHAttribute=3时，关联“证券码表总表(SecuMainAll)”的“证券内部编码 (InnerCode)”关联，获取证券的基本信息,"When SHAttribute equals 2, associate with ""Enterprise Code Table (EP_CompanyMain)"" and ""Enterprise Code (CompanyCode)"" to obtain the basic information of the enterprise; when SHAttribute equals 3, associate with ""Security Code Table (SecuMainAll)"" and ""Inner Code (InnerCode)"" to obtain the basic information of the security.",
LC_SHTypeClassifi,SHCode,股东编码,当SHAttribute=2时，关联“企业码表（EP_CompanyMain）”的“企业编码（EnterpriseCode）”关联，获取企业的基本信息； 当SHAttribute=3时，关联“证券码表总表(SecuMainAll)”的“聚源代码 (GilCode)”关联，获取证券的基本信息,"When SHAttribute equals 2, associate with ""Enterprise Code Table (EP_CompanyMain)"" and ""Enterprise Code (EnterpriseCode)"" to obtain the basic information of the enterprise; when SHAttribute equals 3, associate with ""Securities Code Table (SecuMainAll)"" and ""Juyuan Code (GilCode)"" to obtain the basic information of the securities.",
LC_SHTypeClassifi,SHName,股东名称,,,
LC_SHTypeClassifi,SHAttribute,股东所属性质,股东所属性质(SHAttribute)与(CT_SystemConst)表中的DM字段关联，令LB = 1783，得到股东所属性质的具体描述：1-自然人，2-企业，3-证券品种，99-其他。,"The nature of the shareholder (SHAttribute) is associated with the DM field in the (CT_SystemConst) table, setting LB = 1783, the specific description of the nature of the shareholder is obtained: 1-natural person, 2-enterprise, 3-securities variety, 99-others.",
LC_SHTypeClassifi,Standard,分类标准,1-聚源股东类型分类2022版,1-JuYuan shareholder type classification 2022 edition,
LC_SHTypeClassifi,FirstLvCode,一级分类代码,一级分类代码(FirstLvCode)与(CT_SystemConst)表中的DM字段关联，令LB = 2503，得到一级分类代码的具体描述：1000000-自然人，2000000-境内机构投资者，2010000-证券，2010100-证券公司，2010200-券商理财，2010201-券商集合理财，2010202-券商定向理财，2020000-银行类，2020100-银行，2020200-银行理财子公司，2020300-银行理财，2030000-保险，2030100-保险公司，2030200-保险组合，2030201-保险资管，2030202-保险理财，2030203-保险产品账户，2040000-信托，2040100-信托公司，2040200-信托产品，2040201-单一信托计划，2040202-集合信托计划，2050000-基金，2050100-公募基金，2050200-私募基金，2050201-私募股权投资基金，2050202-私募证券投资基金，2050203-私募创业投资基金，2050299-其他私募基金，2050300-基金资管计划，2050400-公募基金管理公司，2050500-私募基金管理公司，2050600-基金资管子公司，2060000-期货，2060100-期货公司，2060200-期货资管，2070000-财务公司，2080000-金融租赁公司，2090000-资产管理公司，2090100-金融资产管理公司，2090200-地方资产管理公司，2100000-金融资产投资公司，2110000-社保基金及社保机构，2120000-养老金，2120100-年金，2120200-基本养老保险基金，2120300-养老金产品，2130000-政府机构，2130100-国资机构，2130200-财政部门，2139900-其他政府机构，2140000-社会组织，2140100-慈善组织（基金会），2140200-职工工会，2140300-院校，2140400-研究所，2149900-其他社会组织，2990000-一般法人，3000000-境外机构投资者，3010000-专业境外机构，3020000-其他境外机构,"The first-level classification code (FirstLvCode) is associated with the DM field in the CT_SystemConst table. Setting LB = 2503, the specific description of the first-level classification code is as follows: 1000000 - Natural Person, 2000000 - Domestic Institutional Investor, 2010000 - Securities, 2010100 - Securities Company, 2010200 - Brokerage Firm's Financial Management, 2010201 - Brokerage Firm's Collective Financial Management, 2010202 - Brokerage Firm's Directed Financial Management, 2020000 - Bank Category, 2020100 - Bank, 2020200 - Bank's Financial Management Subsidiary, 2020300 - Bank's Financial Management, 2030000 - Insurance, 2030100 - Insurance Company, 2030200 - Insurance Portfolio, 2030201 - Insurance Asset Management, 2030202 - Insurance Financial Management, 2030203 - Insurance Product Account, 2040000 - Trust, 2040100 - Trust Company, 2040200 - Trust Product, 2040201 - Single Trust Plan, 2040202 - Collective Trust Plan, 2050000 - Fund, 2050100 - Publicly Offered Fund, 2050200 - Private Equity Fund, 2050201 - Private Securities Investment Fund, 2050202 - Private Venture Capital Fund, 2050299 - Other Private Funds, 2050300 - Fund Asset Management Plan, 2050400 - Publicly Offered Fund Management Company, 2050500 - Private Fund Management Company, 2050600 - Fund Asset Management Subsidiary, 2060000 - Futures, 2060100 - Futures Company, 2060200 - Futures Asset Management, 2070000 - Financial Company, 2080000 - Financial Leasing Company, 2090000 - Asset Management Company, 2090100 - Financial Asset Management Company, 2090200 - Local Asset Management Company, 2100000 - Financial Asset Investment Company, 2110000 - Social Security Fund and Social Security Institution, 2120000 - Pension Fund, 2120100 - Annuity, 2120200 - Basic Pension Insurance Fund, 2120300 - Pension Product, 2130000 - Government Agency, 2130100 - State-owned Assets Institution, 2130200 - Financial Department, 2139900 - Other Government Agencies, 2140000 - Social Organization, 2140100 - Charity Organization (Foundation), 2140200 - Trade Union, 2140300 - Educational Institution, 2140400 - Research Institute, 2149900 - Other Social Organizations, 2990000 - General Corporation, 3000000 - Overseas Institutional Investor, 3010000 - Professional Overseas Institution, 3020000 - Other Overseas Institutions.",
